pessoas,maquinas,vazao_total,vazao_1,sensor_p1,vazao_2,sensor_p2,vazao_3,sensor_p3,vazamento,t_seg,hora,inicio_exp,fim_exp,meio_exp
109,1,4.18,1.40,1,1.50,0,1.28,0,1,52020,14:27:00,,,
109,1,3.62,1.17,0,1.20,1,1.25,0,1,52050,14:27:30,,,
109,1,3.99,1.36,1,1.24,0,1.38,1,1,52080,14:28:00,,,
109,0,4.31,1.47,0,1.25,1,1.58,0,1,52110,14:28:30,,,
110,1,4.80,1.83,1,1.23,0,1.74,1,1,52140,14:29:00,,,
109,1,4.83,1.57,0,1.61,1,1.65,1,1,52170,14:29:30,,,
109,3,4.86,1.66,1,1.61,1,1.58,0,1,52200,14:30:00,,,
109,4,4.54,1.58,0,1.59,0,1.37,1,1,52230,14:30:30,,,
108,3,4.43,1.71,0,1.31,0,1.42,0,0,52260,14:31:00,,,
109,1,3.95,1.34,0,1.17,0,1.44,0,0,52290,14:31:30,,,
109,5,4.60,1.29,1,1.36,0,1.95,0,1,52320,14:32:00,,,
109,5,4.72,1.73,0,1.73,0,1.26,0,0,52350,14:32:30,,,
108,5,5.03,1.66,0,1.47,0,1.90,1,1,52380,14:33:00,,,
109,4,4.21,1.63,1,1.22,1,1.36,1,1,52410,14:33:30,,,
109,5,4.26,1.24,1,1.75,1,1.26,0,1,52440,14:34:00,,,
110,0,4.32,1.29,1,1.83,1,1.20,0,1,52470,14:34:30,,,
111,2,4.53,1.69,1,1.36,1,1.47,1,1,52500,14:35:00,,,
112,5,4.90,1.63,1,1.63,1,1.65,0,1,52530,14:35:30,,,
112,2,4.50,1.26,0,1.63,1,1.61,0,1,52560,14:36:00,,,
112,5,5.05,2.01,1,1.47,0,1.56,0,1,52590,14:36:30,,,
113,2,4.48,1.31,1,1.23,0,1.94,0,1,52620,14:37:00,,,
113,3,4.71,1.58,0,1.43,1,1.70,0,1,52650,14:37:30,,,
114,3,4.48,1.49,1,1.56,0,1.43,0,1,52680,14:38:00,,,
114,1,4.50,1.22,1,1.73,0,1.56,0,1,52710,14:38:30,,,
114,2,4.80,1.45,0,1.62,1,1.74,0,1,52740,14:39:00,,,
114,0,4.08,1.15,1,1.34,0,1.58,0,1,52770,14:39:30,,,
113,4,4.43,1.26,1,1.28,0,1.88,1,1,52800,14:40:00,,,
114,2,6.43,1.44,1,1.51,1,1.47,1,1,52830,14:40:30,,,
115,5,5.54,1.56,0,2.06,0,1.91,1,1,52860,14:41:00,,,
116,0,4.67,1.93,1,1.45,0,1.29,1,1,52890,14:41:30,,,
116,0,4.66,1.93,1,1.16,1,1.57,1,1,52920,14:42:00,,,
116,4,4.08,1.29,1,1.44,1,1.34,1,1,52950,14:42:30,,,
115,4,4.33,1.51,1,1.55,0,1.28,0,1,52980,14:43:00,,,
116,0,4.10,1.22,0,1.17,0,1.71,0,0,53010,14:43:30,,,
117,3,4.52,2.00,1,1.25,1,1.27,1,1,53040,14:44:00,,,
116,1,4.28,1.26,1,1.31,1,1.71,1,1,53070,14:44:30,,,
116,1,4.11,1.27,1,1.20,1,1.64,1,1,53100,14:45:00,,,
117,0,4.13,1.50,0,1.22,0,1.41,0,0,53130,14:45:30,,,
117,1,3.98,1.46,1,1.28,1,1.25,1,1,53160,14:46:00,,,
117,3,4.49,1.49,1,1.68,1,1.32,1,1,53190,14:46:30,,,
118,5,4.90,1.76,1,1.68,0,1.46,0,1,53220,14:47:00,,,
119,1,4.16,1.40,0,1.25,0,1.51,1,1,53250,14:47:30,,,
118,4,5.15,1.69,1,2.09,1,1.37,1,1,53280,14:48:00,,,
118,1,4.95,1.80,1,1.44,1,1.71,1,1,53310,14:48:30,,,
118,1,5.06,1.29,1,1.76,1,2.00,1,1,53340,14:49:00,,,
118,5,5.42,1.87,0,2.14,1,1.41,0,1,53370,14:49:30,,,
119,0,4.47,1.47,0,1.42,0,1.59,1,1,53400,14:50:00,,,
120,1,5.05,1.27,1,1.93,0,1.85,0,1,53430,14:50:30,,,
120,5,4.45,1.62,1,1.41,0,1.42,1,1,53460,14:51:00,,,
121,2,4.92,1.63,0,1.85,0,1.44,1,1,53490,14:51:30,,,
122,2,4.67,1.41,0,1.96,1,1.30,0,1,53520,14:52:00,,,
122,3,5.27,1.75,0,1.94,0,1.58,0,0,53550,14:52:30,,,
122,4,4.38,1.61,0,1.39,1,1.38,1,1,53580,14:53:00,,,
121,0,4.22,1.55,1,1.41,1,1.26,1,1,53610,14:53:30,,,
121,1,4.49,1.72,1,1.28,1,1.50,1,1,53640,14:54:00,,,
121,1,4.61,1.83,1,1.37,1,1.41,1,1,53670,14:54:30,,,
121,3,4.67,1.43,0,1.90,0,1.34,1,1,53700,14:55:00,,,
120,1,4.41,1.32,0,1.79,0,1.30,0,0,53730,14:55:30,,,
121,3,5.57,1.87,0,1.61,1,2.09,1,1,53760,14:56:00,,,
121,4,5.32,2.12,0,1.53,0,1.67,1,1,53790,14:56:30,,,
121,3,4.61,1.32,0,1.90,0,1.38,1,1,53820,14:57:00,,,
122,4,4.79,1.92,0,1.49,1,1.38,0,1,53850,14:57:30,,,
123,5,4.90,2.07,0,1.42,1,1.42,0,1,53880,14:58:00,,,
123,0,5.42,1.92,0,1.58,1,1.92,0,1,53910,14:58:30,,,
122,2,4.83,1.80,0,1.32,1,1.70,1,1,53940,14:59:00,,,
123,5,4.67,1.46,1,1.74,1,1.47,1,1,53970,14:59:30,,,
124,4,5.68,2.02,0,1.89,0,1.76,0,0,54000,15:00:00,,,
123,1,5.15,1.81,0,1.33,1,2.02,0,1,54030,15:00:30,,,
123,1,5.70,2.02,1,1.89,1,1.79,0,1,54060,15:01:00,,,
124,2,5.50,1.67,1,2.06,0,1.77,1,1,54090,15:01:30,,,
124,2,5.12,1.58,0,1.77,1,1.77,1,1,54120,15:02:00,,,
123,2,4.58,1.79,1,1.38,1,1.41,0,1,54150,15:02:30,,,
123,5,4.73,1.45,1,1.44,0,1.85,0,1,54180,15:03:00,,,
123,1,4.10,1.32,0,1.50,0,1.28,1,1,54210,15:03:30,,,
122,3,4.89,1.60,0,1.51,1,1.78,0,1,54240,15:04:00,,,
122,1,4.66,1.63,0,1.78,0,1.25,0,0,54270,15:04:30,,,
122,3,4.91,1.89,0,1.43,0,1.59,0,0,54300,15:05:00,,,
121,0,4.55,1.22,0,1.83,1,1.49,1,1,54330,15:05:30,,,
121,3,4.66,1.33,1,1.43,0,1.90,1,1,54360,15:06:00,,,
122,1,4.56,1.49,1,1.32,1,1.75,1,1,54390,15:06:30,,,
122,2,4.97,1.93,0,1.40,0,1.64,0,0,54420,15:07:00,,,
123,0,4.80,1.48,1,1.40,1,1.92,0,1,54450,15:07:30,,,
123,4,5.38,2.11,0,1.43,0,1.84,1,1,54480,15:08:00,,,
122,5,5.75,1.98,0,1.82,0,1.95,1,1,54510,15:08:30,,,
122,0,4.67,1.54,0,1.69,0,1.44,1,1,54540,15:09:00,,,
123,1,4.85,1.28,1,1.65,0,1.92,0,1,54570,15:09:30,,,
122,4,5.71,1.83,0,1.98,1,1.90,1,1,54600,15:10:00,,,
123,0,4.45,1.23,1,1.54,1,1.68,1,1,54630,15:10:30,,,
124,1,4.57,1.60,0,1.59,1,1.38,1,1,54660,15:11:00,,,
125,0,4.60,1.47,0,1.42,0,1.71,1,1,54690,15:11:30,,,
124,0,4.59,1.68,0,1.35,0,1.57,0,0,54720,15:12:00,,,
125,2,4.78,1.68,0,1.33,0,1.77,1,1,54750,15:12:30,,,
125,2,4.35,1.45,0,1.42,1,1.47,0,1,54780,15:13:00,,,
124,2,4.91,1.56,0,1.52,1,1.82,1,1,54810,15:13:30,,,
123,3,4.85,1.75,1,1.39,1,1.71,1,1,54840,15:14:00,,,
122,2,4.47,1.82,1,1.38,0,1.27,0,1,54870,15:14:30,,,
122,0,4.38,1.61,1,1.44,1,1.34,1,1,54900,15:15:00,,,
122,5,5.06,1.82,0,1.42,0,1.82,0,0,54930,15:15:30,,,
122,3,4.82,1.49,1,1.60,1,1.73,0,1,54960,15:16:00,,,
122,2,4.77,1.30,0,1.68,0,1.78,1,1,54990,15:16:30,,,
122,0,4.38,1.54,1,1.45,1,1.39,0,1,55020,15:17:00,,,
123,1,4.85,1.38,1,1.80,0,1.67,0,1,55050,15:17:30,,,
124,4,6.06,2.00,1,2.07,1,1.98,0,1,55080,15:18:00,,,
124,4,5.27,1.47,1,2.03,0,1.77,0,1,55110,15:18:30,,,
124,5,5.17,1.94,0,1.71,0,1.52,1,1,55140,15:19:00,,,
123,1,5.25,1.64,1,2.08,0,1.53,0,1,55170,15:19:30,,,
122,2,5.46,1.69,1,1.89,1,1.89,1,1,55200,15:20:00,,,
122,2,4.54,1.44,0,1.58,0,1.52,1,1,55230,15:20:30,,,
122,2,5.79,1.68,1,2.03,1,2.08,1,1,55260,15:21:00,,,
122,3,4.83,1.52,1,1.37,0,1.94,0,1,55290,15:21:30,,,
123,0,4.58,1.58,1,1.38,1,1.62,0,1,55320,15:22:00,,,
123,1,4.22,1.45,1,1.43,1,1.34,1,1,55350,15:22:30,,,
123,2,4.18,1.29,1,1.60,1,1.29,0,1,55380,15:23:00,,,
123,3,4.84,1.45,0,1.60,1,1.79,0,1,55410,15:23:30,,,
123,4,4.75,1.49,0,1.41,0,1.86,0,0,55440,15:24:00,,,
124,4,5.55,2.14,1,1.91,1,1.51,0,1,55470,15:24:30,,,
123,2,4.47,1.44,1,1.71,0,1.31,1,1,55500,15:25:00,,,
123,1,5.12,1.85,0,2.01,0,1.27,1,1,55530,15:25:30,,,
122,5,6.17,2.11,0,2.02,0,2.04,0,0,55560,15:26:00,,,
122,1,4.67,1.49,0,1.48,1,1.70,0,1,55590,15:26:30,,,
122,5,5.79,1.97,1,1.81,1,2.01,0,1,55620,15:27:00,,,
121,1,4.78,1.62,0,1.35,0,1.81,1,1,55650,15:27:30,,,
121,5,5.46,2.13,1,1.57,0,1.76,1,1,55680,15:28:00,,,
122,2,4.79,1.52,1,1.57,0,1.70,0,1,55710,15:28:30,,,
122,1,4.86,1.36,1,1.43,0,2.07,1,1,55740,15:29:00,,,
122,5,4.77,1.59,1,1.77,1,1.41,1,1,55770,15:29:30,,,
122,0,4.62,1.31,0,1.91,0,1.40,0,0,55800,15:30:00,,,
122,4,5.86,1.98,0,1.95,0,1.93,0,0,55830,15:30:30,,,
122,5,5.83,1.71,0,2.13,0,1.99,0,0,55860,15:31:00,,,
122,5,4.96,1.86,0,1.56,1,1.54,1,1,55890,15:31:30,,,
122,5,4.96,1.61,1,1.43,1,1.93,1,1,55920,15:32:00,,,
122,0,4.88,1.37,1,1.91,0,1.61,0,1,55950,15:32:30,,,
122,0,4.22,1.40,1,1.49,1,1.33,0,1,55980,15:33:00,,,
121,4,4.88,1.36,0,1.45,1,2.07,0,1,56010,15:33:30,,,
122,3,4.48,1.41,0,1.71,0,1.36,1,1,56040,15:34:00,,,
123,0,4.74,1.52,1,1.84,0,1.38,1,1,56070,15:34:30,,,
123,3,4.82,1.96,0,1.37,1,1.49,1,1,56100,15:35:00,,,
123,1,4.32,1.33,1,1.58,1,1.41,0,1,56130,15:35:30,,,
122,2,4.63,1.86,1,1.34,1,1.43,1,1,56160,15:36:00,,,
121,5,5.19,2.01,1,1.59,0,1.60,0,1,56190,15:36:30,,,
121,4,5.25,1.48,1,1.83,0,1.94,1,1,56220,15:37:00,,,
121,4,5.22,1.76,1,1.55,0,1.91,0,1,56250,15:37:30,,,
121,2,5.16,1.81,0,1.49,0,1.86,0,0,56280,15:38:00,,,
120,3,5.18,1.73,1,1.42,1,2.03,0,1,56310,15:38:30,,,
120,5,5.05,1.49,1,1.89,1,1.67,1,1,56340,15:39:00,,,
120,3,5.27,1.76,1,1.87,1,1.63,0,1,56370,15:39:30,,,
120,5,4.39,1.39,0,1.41,0,1.59,0,0,56400,15:40:00,,,
120,4,4.24,1.32,1,1.52,0,1.40,1,1,56430,15:40:30,,,
119,1,5.11,1.31,1,1.86,0,1.95,0,1,56460,15:41:00,,,
120,0,5.39,1.90,1,1.90,1,1.58,1,1,56490,15:41:30,,,
121,4,5.33,1.37,1,1.96,1,2.00,0,1,56520,15:42:00,,,
122,4,5.34,2.12,0,1.75,1,1.46,1,1,56550,15:42:30,,,
122,0,4.07,1.22,0,1.51,1,1.34,0,1,56580,15:43:00,,,
122,3,4.56,1.68,1,1.52,1,1.36,1,1,56610,15:43:30,,,
122,5,5.51,1.78,0,1.55,0,2.18,0,0,56640,15:44:00,,,
121,5,5.31,2.09,0,1.70,0,1.52,0,0,56670,15:44:30,,,
121,3,4.76,1.35,0,2.07,1,1.34,1,1,56700,15:45:00,,,
120,2,5.37,1.70,1,1.93,1,1.74,1,1,56730,15:45:30,,,
119,1,4.38,1.69,1,1.32,0,1.36,0,1,56760,15:46:00,,,
119,3,5.03,2.08,0,1.46,0,1.49,1,1,56790,15:46:30,,,
120,0,4.77,1.22,0,1.64,1,1.90,1,1,56820,15:47:00,,,
120,1,4.96,1.94,1,1.23,0,1.80,1,1,56850,15:47:30,,,
119,4,5.19,1.65,0,2.01,1,1.54,0,1,56880,15:48:00,,,
119,2,4.74,1.41,0,1.37,1,1.95,1,1,56910,15:48:30,,,
119,0,4.39,1.28,1,1.72,0,1.38,1,1,56940,15:49:00,,,
119,3,4.38,1.58,1,1.40,0,1.41,1,1,56970,15:49:30,,,
120,3,4.90,1.47,1,1.93,1,1.50,0,1,57000,15:50:00,,,
120,5,5.38,1.38,0,2.04,1,1.96,1,1,57030,15:50:30,,,
121,1,4.22,1.27,1,1.62,1,1.33,1,1,57060,15:51:00,,,
120,1,4.49,1.70,1,1.55,1,1.24,0,1,57090,15:51:30,,,
121,4,4.94,1.69,1,1.44,0,1.81,0,1,57120,15:52:00,,,
122,0,5.30,2.00,1,1.85,1,1.45,1,1,57150,15:52:30,,,
122,3,4.84,1.32,1,1.51,1,2.02,0,1,57180,15:53:00,,,
122,3,5.53,2.05,1,1.40,0,2.08,0,1,57210,15:53:30,,,
122,4,4.89,1.43,1,1.38,0,2.08,1,1,57240,15:54:00,,,
122,3,4.76,1.49,0,1.65,1,1.62,0,1,57270,15:54:30,,,
122,0,4.61,1.23,0,1.34,0,2.03,1,1,57300,15:55:00,,,
121,5,4.63,1.43,1,1.55,0,1.66,0,1,57330,15:55:30,,,
122,4,4.51,1.41,0,1.54,1,1.56,1,1,57360,15:56:00,,,
121,5,4.66,1.86,0,1.39,0,1.41,0,0,57390,15:56:30,,,
122,4,4.92,1.39,0,1.93,1,1.61,0,1,57420,15:57:00,,,
122,0,3.92,1.30,1,1.34,0,1.28,1,1,57450,15:57:30,,,
123,1,4.17,1.38,0,1.51,0,1.27,1,1,57480,15:58:00,,,
123,3,4.88,2.10,0,1.40,1,1.39,0,1,57510,15:58:30,,,
123,0,5.25,2.05,0,1.84,1,1.37,1,1,57540,15:59:00,,,
122,4,4.53,1.67,0,1.51,1,1.35,0,1,57570,15:59:30,,,
122,0,4.26,1.27,1,1.69,1,1.30,0,1,57600,16:00:00,,,
121,2,4.56,1.64,0,1.57,0,1.35,0,0,57630,16:00:30,,,
120,3,4.36,1.32,0,1.73,0,1.31,1,1,57660,16:01:00,,,
120,1,4.32,1.26,1,1.59,1,1.47,0,1,57690,16:01:30,,,
119,2,4.41,1.33,1,1.40,1,1.67,0,1,57720,16:02:00,,,
119,1,4.84,1.75,1,1.86,0,1.23,0,1,57750,16:02:30,,,
120,4,4.68,1.76,1,1.38,1,1.54,0,1,57780,16:03:00,,,
120,4,5.53,1.95,0,2.13,1,1.45,0,1,57810,16:03:30,,,
120,0,4.89,1.76,1,1.25,0,1.88,0,1,57840,16:04:00,,,
119,3,4.62,1.83,0,1.44,1,1.35,1,1,57870,16:04:30,,,
120,5,4.94,1.37,0,1.69,1,1.89,1,1,57900,16:05:00,,,
119,1,4.70,1.62,0,1.60,0,1.49,0,0,57930,16:05:30,,,
118,5,5.03,1.91,0,1.40,1,1.72,0,1,57960,16:06:00,,,
117,2,4.51,1.52,1,1.75,0,1.25,1,1,57990,16:06:30,,,
118,5,4.71,1.48,1,1.51,1,1.72,0,1,58020,16:07:00,,,
117,3,4.05,1.40,1,1.32,0,1.33,1,1,58050,16:07:30,,,
116,5,4.52,1.57,1,1.42,1,1.53,0,1,58080,16:08:00,,,
116,2,3.90,1.22,0,1.30,1,1.38,0,1,58110,16:08:30,,,
115,1,3.86,1.31,1,1.24,0,1.30,0,1,58140,16:09:00,,,
116,4,4.29,1.35,1,1.38,1,1.55,1,1,58170,16:09:30,,,
115,4,4.28,1.60,1,1.33,1,1.35,0,1,58200,16:10:00,,,
115,4,5.12,1.29,0,1.85,0,1.98,1,1,58230,16:10:30,,,
115,0,4.33,1.39,0,1.62,0,1.32,1,1,58260,16:11:00,,,
114,2,4.49,1.23,0,1.81,1,1.45,1,1,58290,16:11:30,,,
114,5,4.92,1.61,0,1.92,1,1.39,0,1,58320,16:12:00,,,
113,5,5.01,1.42,0,1.65,0,1.95,1,1,58350,16:12:30,,,
112,0,4.56,1.72,1,1.44,0,1.40,0,1,58380,16:13:00,,,
111,0,4.87,1.26,0,1.82,0,1.79,0,0,58410,16:13:30,,,
111,2,4.99,1.50,1,1.66,0,1.82,0,1,58440,16:14:00,,,
110,5,4.22,1.40,1,1.44,1,1.38,0,1,58470,16:14:30,,,
111,5,4.64,1.90,1,1.28,1,1.46,1,1,58500,16:15:00,,,
112,5,4.82,1.70,1,1.36,0,1.76,1,1,58530,16:15:30,,,
111,4,4.41,1.35,0,1.25,0,1.81,0,0,58560,16:16:00,,,
111,3,4.65,1.62,0,1.42,1,1.62,1,1,58590,16:16:30,,,
112,3,4.25,1.55,1,1.28,1,1.41,1,1,58620,16:17:00,,,
112,1,4.11,1.31,1,1.22,0,1.58,1,1,58650,16:17:30,,,
111,3,4.40,1.30,0,1.19,0,1.91,0,0,58680,16:18:00,,,
110,4,4.68,1.52,0,1.43,1,1.73,0,1,58710,16:18:30,,,
110,1,3.81,1.20,1,1.19,0,1.42,0,1,58740,16:19:00,,,
110,3,4.34,1.38,1,1.31,1,1.65,1,1,58770,16:19:30,,,
109,1,4.42,1.82,1,1.41,1,1.19,0,1,58800,16:20:00,,,
110,4,5.12,1.54,1,1.92,0,1.66,1,1,58830,16:20:30,,,
111,3,4.21,1.65,1,1.34,0,1.22,0,1,58860,16:21:00,,,
110,4,4.89,1.61,1,1.88,1,1.40,0,1,58890,16:21:30,,,
109,5,4.62,1.64,1,1.60,1,1.38,1,1,58920,16:22:00,,,
108,5,3.92,1.38,0,1.23,1,1.31,0,1,58950,16:22:30,,,
107,0,4.44,1.51,1,1.35,1,1.57,0,1,58980,16:23:00,,,
108,1,4.46,1.58,0,1.59,1,1.29,1,1,59010,16:23:30,,,
109,5,4.64,1.97,0,1.31,1,1.36,0,1,59040,16:24:00,,,
109,0,4.31,1.58,1,1.60,0,1.12,0,1,59070,16:24:30,,,
110,1,4.75,1.72,1,1.74,1,1.29,1,1,59100,16:25:00,,,
109,3,4.27,1.28,0,1.79,1,1.20,0,1,59130,16:25:30,,,
110,3,4.74,1.51,0,1.74,0,1.50,0,0,59160,16:26:00,,,
110,0,4.97,1.53,0,1.75,0,1.69,1,1,59190,16:26:30,,,
110,4,4.86,1.57,1,1.34,1,1.95,1,1,59220,16:27:00,,,
109,2,4.06,1.19,1,1.29,1,1.59,1,1,59250,16:27:30,,,
108,4,4.56,1.63,1,1.48,1,1.45,0,1,59280,16:28:00,,,
107,3,3.86,1.22,0,1.36,0,1.29,1,1,59310,16:28:30,,,
106,1,4.29,1.35,1,1.77,1,1.17,0,1,59340,16:29:00,,,
107,3,4.32,1.54,1,1.52,1,1.25,1,1,59370,16:29:30,,,
106,1,3.52,1.13,1,1.22,0,1.17,1,1,59400,16:30:00,,,
107,1,3.76,1.14,0,1.15,1,1.47,1,1,59430,16:30:30,,,
106,1,5.01,1.52,0,1.77,1,1.72,0,1,59460,16:31:00,,,
105,2,4.13,1.72,0,1.29,0,1.13,0,0,59490,16:31:30,,,
105,5,4.62,1.42,1,1.83,0,1.37,0,1,59520,16:32:00,,,
105,4,4.79,1.53,0,1.50,1,1.76,1,1,59550,16:32:30,,,
105,4,5.29,1.77,1,1.77,1,1.74,0,1,59580,16:33:00,,,
105,2,4.24,1.35,1,1.13,0,1.75,1,1,59610,16:33:30,,,
104,0,4.02,1.30,0,1.30,1,1.42,0,1,59640,16:34:00,,,
103,0,3.83,1.14,0,1.07,0,1.61,1,1,59670,16:34:30,,,
103,2,3.73,1.10,1,1.35,0,1.28,1,1,59700,16:35:00,,,
103,4,3.81,1.28,1,1.29,1,1.24,0,1,59730,16:35:30,,,
102,1,4.18,1.36,1,1.09,0,1.73,1,1,59760,16:36:00,,,
102,0,3.70,1.32,0,1.26,1,1.12,1,1,59790,16:36:30,,,
103,2,4.53,1.36,1,1.74,1,1.43,1,1,59820,16:37:00,,,
103,1,4.45,1.63,1,1.73,0,1.09,1,1,59850,16:37:30,,,
102,3,4.67,1.76,0,1.64,0,1.27,1,1,59880,16:38:00,,,
102,1,3.70,1.28,1,1.09,0,1.33,1,1,59910,16:38:30,,,
102,5,4.54,1.64,0,1.37,0,1.53,0,0,59940,16:39:00,,,
103,2,4.65,1.29,0,1.63,0,1.73,1,1,59970,16:39:30,,,
102,0,3.74,1.29,1,1.16,0,1.29,1,1,60000,16:40:00,,,
101,0,4.63,1.36,0,1.68,0,1.58,0,0,60030,16:40:30,,,
101,3,4.19,1.51,1,1.56,1,1.12,1,1,60060,16:41:00,,,
101,5,4.75,1.56,1,1.75,0,1.44,1,1,60090,16:41:30,,,
101,3,4.35,1.67,1,1.54,1,1.13,0,1,60120,16:42:00,,,
101,1,3.89,1.41,0,1.17,1,1.31,1,1,60150,16:42:30,,,
100,2,4.15,1.61,0,1.18,0,1.36,0,0,60180,16:43:00,,,
100,5,3.71,1.16,0,1.35,0,1.20,0,0,60210,16:43:30,,,
100,0,3.76,1.54,0,1.12,0,1.10,0,0,60240,16:44:00,,,
100,2,3.67,1.08,0,1.51,0,1.07,1,1,60270,16:44:30,,,
101,5,3.79,1.38,0,1.22,0,1.19,1,1,60300,16:45:00,,,
100,0,3.79,1.01,0,1.11,1,1.67,1,1,60330,16:45:30,,,
100,2,4.41,1.48,0,1.20,0,1.73,0,0,60360,16:46:00,,,
101,3,3.66,1.30,0,1.19,0,1.17,1,1,60390,16:46:30,,,
100,0,3.60,1.05,0,1.52,0,1.03,1,1,60420,16:47:00,,,
100,4,4.32,1.71,1,1.31,0,1.31,1,1,60450,16:47:30,,,
99,5,4.21,1.26,1,1.59,1,1.35,0,1,60480,16:48:00,,,
100,1,3.83,1.46,0,1.31,1,1.06,0,1,60510,16:48:30,,,
99,3,3.51,1.08,1,1.16,0,1.27,1,1,60540,16:49:00,,,
98,3,4.62,1.59,0,1.37,1,1.66,1,1,60570,16:49:30,,,
98,4,4.25,1.69,1,1.17,1,1.39,0,1,60600,16:50:00,,,
98,2,4.18,1.54,0,1.34,0,1.30,0,0,60630,16:50:30,,,
98,4,3.85,1.30,0,1.25,1,1.30,0,1,60660,16:51:00,,,
99,4,3.54,1.27,0,1.13,0,1.14,1,1,60690,16:51:30,,,
99,1,3.94,1.26,1,1.14,1,1.53,0,1,60720,16:52:00,,,
99,3,3.78,1.34,0,1.11,0,1.33,1,1,60750,16:52:30,,,
99,2,4.10,1.71,1,1.18,0,1.21,1,1,60780,16:53:00,,,
100,1,3.34,1.06,0,1.03,1,1.26,0,1,60810,16:53:30,,,
100,0,3.41,1.15,1,1.18,0,1.09,0,1,60840,16:54:00,,,
100,2,3.74,1.15,0,1.50,1,1.08,1,1,60870,16:54:30,,,
100,4,3.78,1.32,1,1.18,0,1.27,0,1,60900,16:55:00,,,
100,1,4.39,1.62,1,1.46,1,1.31,1,1,60930,16:55:30,,,
99,4,4.14,1.67,0,1.26,0,1.22,1,1,60960,16:56:00,,,
99,0,3.24,0.99,1,1.21,0,1.04,1,1,60990,16:56:30,,,
98,2,3.50,1.10,1,1.26,0,1.14,1,1,61020,16:57:00,,,
97,3,3.46,1.10,1,1.11,0,1.26,0,1,61050,16:57:30,,,
97,4,3.90,1.28,1,1.32,0,1.30,0,1,61080,16:58:00,,,
97,3,3.97,1.21,1,1.59,1,1.18,1,1,61110,16:58:30,,,
97,2,4.17,1.36,1,1.24,0,1.57,1,1,61140,16:59:00,,,
97,2,3.73,1.08,0,1.30,1,1.35,1,1,61170,16:59:30,,,
97,5,4.52,1.73,0,1.32,1,1.47,1,1,61200,17:00:00,,,
98,0,3.83,1.34,1,1.48,1,1.00,1,1,61230,17:00:30,,,
99,0,3.80,1.30,1,1.00,0,1.50,1,1,61260,17:01:00,,,
99,2,4.32,1.35,1,1.43,1,1.54,1,1,61290,17:01:30,,,
99,4,3.99,1.17,0,1.50,1,1.33,1,1,61320,17:02:00,,,
98,3,3.94,1.18,1,1.17,1,1.59,1,1,61350,17:02:30,,,
97,4,4.49,1.40,1,1.72,1,1.37,1,1,61380,17:03:00,,,
98,0,3.66,1.21,1,1.27,0,1.18,1,1,61410,17:03:30,,,
98,0,4.42,1.56,1,1.31,0,1.56,1,1,61440,17:04:00,,,
98,5,4.00,1.51,0,1.33,0,1.15,1,1,61470,17:04:30,,,
97,5,4.08,1.39,1,1.54,1,1.14,0,1,61500,17:05:00,,,
97,1,3.45,1.03,0,1.05,0,1.38,1,1,61530,17:05:30,,,
97,3,3.70,1.16,0,1.34,0,1.19,1,1,61560,17:06:00,,,
96,2,3.71,1.25,0,1.26,1,1.20,1,1,61590,17:06:30,,,
96,5,3.90,1.65,1,1.14,0,1.11,1,1,61620,17:07:00,,,
96,1,4.19,1.46,0,1.38,1,1.35,0,1,61650,17:07:30,,,
96,4,3.71,1.14,1,1.20,0,1.37,0,1,61680,17:08:00,,,
96,5,3.63,1.32,1,1.20,1,1.11,0,1,61710,17:08:30,,,
96,2,3.66,1.06,1,1.13,1,1.47,1,1,61740,17:09:00,,,
96,2,3.85,1.47,1,1.32,0,1.06,1,1,61770,17:09:30,,,
96,4,3.81,1.33,1,1.09,0,1.39,1,1,61800,17:10:00,,,
95,3,3.78,1.50,1,1.25,1,1.03,0,1,61830,17:10:30,,,
94,5,4.43,1.70,1,1.63,0,1.10,0,1,61860,17:11:00,,,
94,1,3.61,1.12,1,1.37,0,1.12,1,1,61890,17:11:30,,,
94,5,3.65,1.45,1,1.11,1,1.09,1,1,61920,17:12:00,,,
93,1,3.77,1.56,0,1.21,0,1.00,1,1,61950,17:12:30,,,
94,3,4.01,1.07,1,1.66,1,1.29,1,1,61980,17:13:00,,,
94,3,4.21,1.10,1,1.56,1,1.55,1,1,62010,17:13:30,,,
94,4,3.92,1.07,1,1.19,0,1.66,0,1,62040,17:14:00,,,
93,2,3.71,1.57,0,1.06,0,1.07,1,1,62070,17:14:30,,,
93,5,3.32,1.14,1,1.09,1,1.09,0,1,62100,17:15:00,,,
92,4,4.44,1.50,1,1.54,1,1.40,1,1,62130,17:15:30,,,
91,3,3.87,1.36,0,1.26,0,1.24,1,1,62160,17:16:00,,,
92,0,3.39,1.26,0,1.14,0,0.99,0,0,62190,17:16:30,,,
92,2,3.64,1.19,1,1.27,1,1.17,0,1,62220,17:17:00,,,
92,1,3.08,1.12,1,0.98,1,0.98,1,1,62250,17:17:30,,,
92,4,4.10,1.53,0,1.33,0,1.24,1,1,62280,17:18:00,,,
92,5,3.56,1.17,0,1.25,1,1.15,0,1,62310,17:18:30,,,
92,3,3.77,1.32,0,1.16,1,1.28,1,1,62340,17:19:00,,,
91,4,4.38,1.61,0,1.24,1,1.53,0,1,62370,17:19:30,,,
91,0,3.38,1.01,1,1.07,0,1.30,1,1,62400,17:20:00,,,
